id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
491737,75,BlockedShot,0.7930000305175782,0.6959999847412109,0.03648440167307854,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18665,AC Milan,Juventus,2,0,2022-10-08 16:00:00,Rade Krunic,Pass
495153,62,BlockedShot,0.8019999694824219,0.7190000152587891,0.0381494015455246,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18687,AC Milan,Monza,4,1,2022-10-22 16:00:00,Divock Origi,Pass
495163,83,Goal,0.855,0.5479999923706055,0.112295001745224,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18687,AC Milan,Monza,4,1,2022-10-22 16:00:00,Theo Hernández,Pass
495164,89,MissedShots,0.8859999847412109,0.659000015258789,0.09667409956455231,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18687,AC Milan,Monza,4,1,2022-10-22 16:00:00,Charles De Ketelaere,Pass
497509,2,MissedShots,0.9180000305175782,0.654000015258789,0.06947720050811768,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18701,Torino,AC Milan,2,1,2022-10-30 19:45:00,Brahim Diaz,Chipped
497510,5,MissedShots,0.88,0.55,0.3725639879703522,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18701,Torino,AC Milan,2,1,2022-10-30 19:45:00,Brahim Diaz,Pass
497513,32,MissedShots,0.7769999694824219,0.44299999237060544,0.04433339834213257,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18701,Torino,AC Milan,2,1,2022-10-30 19:45:00,Brahim Diaz,LayOff
497515,35,MissedShots,0.7369999694824219,0.4929999923706055,0.01976029947400093,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18701,Torino,AC Milan,2,1,2022-10-30 19:45:00,Junior Messias,Pass
498300,27,BlockedShot,0.8530000305175781,0.590999984741211,0.08123389631509781,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18706,AC Milan,Spezia,2,1,2022-11-05 19:45:00,,None
498307,47,BlockedShot,0.8590000152587891,0.67,0.05815429985523224,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18706,AC Milan,Spezia,2,1,2022-11-05 19:45:00,Brahim Diaz,Pass
498305,47,BlockedShot,0.8119999694824219,0.4179999923706055,0.060473501682281494,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18706,AC Milan,Spezia,2,1,2022-11-05 19:45:00,,None
500841,1,Goal,0.8619999694824219,0.5770000076293945,0.3454299867153168,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18727,AC Milan,Fiorentina,2,1,2022-11-13 17:00:00,Olivier Giroud,Pass
500854,51,BlockedShot,0.840999984741211,0.3970000076293945,0.06977300345897675,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18727,AC Milan,Fiorentina,2,1,2022-11-13 17:00:00,Theo Hernández,Pass
500858,75,BlockedShot,0.749000015258789,0.7340000152587891,0.016292300075292587,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18727,AC Milan,Fiorentina,2,1,2022-11-13 17:00:00,Sandro Tonali,Pass
500860,77,MissedShots,0.914000015258789,0.56,0.4418269991874695,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18727,AC Milan,Fiorentina,2,1,2022-11-13 17:00:00,Divock Origi,None
500862,83,BlockedShot,0.6909999847412109,0.5220000076293946,0.015599600039422512,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18727,AC Milan,Fiorentina,2,1,2022-11-13 17:00:00,Theo Hernández,Pass
502273,5,SavedShot,0.875,0.5570000076293945,0.48107999563217163,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18737,Salernitana,AC Milan,1,2,2023-01-04 11:30:00,Brahim Diaz,TakeOn
502274,9,Goal,0.9219999694824219,0.8030000305175782,0.36419999599456787,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18737,Salernitana,AC Milan,1,2,2023-01-04 11:30:00,Sandro Tonali,TakeOn
503007,47,MissedShots,0.9159999847412109,0.6990000152587891,0.11264300346374512,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18747,AC Milan,Roma,2,2,2023-01-08 19:45:00,Ismael Bennacer,Chipped
503689,48,BlockedShot,0.855999984741211,0.7580000305175781,0.022470800206065178,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18756,Lecce,AC Milan,2,2,2023-01-14 17:00:00,Ismael Bennacer,Pass
503692,57,Goal,0.9209999847412109,0.6859999847412109,0.05410270020365715,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18756,Lecce,AC Milan,2,2,2023-01-14 17:00:00,Brahim Diaz,BlockedPass
505411,15,BlockedShot,0.8080000305175781,0.55,0.04235529899597168,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18767,Lazio,AC Milan,4,0,2023-01-24 19:45:00,,None
505419,59,BlockedShot,0.865999984741211,0.755,0.05439930036664009,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18767,Lazio,AC Milan,4,0,2023-01-24 19:45:00,Sandro Tonali,Pass
505420,61,MissedShots,0.9630000305175781,0.48400001525878905,0.6048489809036255,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18767,Lazio,AC Milan,4,0,2023-01-24 19:45:00,Alexis Saelemaekers,Chipped
508118,5,BlockedShot,0.8580000305175781,0.28,0.03486799821257591,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18799,AC Milan,Torino,1,0,2023-02-10 19:45:00,Brahim Diaz,Pass
508128,53,SavedShot,0.9230000305175782,0.3629999923706055,0.4888710081577301,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18799,AC Milan,Torino,1,0,2023-02-10 19:45:00,,None
509814,18,ShotOnPost,0.7280000305175781,0.6379999923706055,0.015489200130105019,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18805,Monza,AC Milan,0,1,2023-02-18 17:00:00,Rade Krunic,Pass
509815,24,SavedShot,0.8140000152587891,0.580999984741211,0.08121640235185623,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18805,Monza,AC Milan,0,1,2023-02-18 17:00:00,Junior Messias,Pass
509825,67,SavedShot,0.909000015258789,0.710999984741211,0.05321839824318886,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18805,Monza,AC Milan,0,1,2023-02-18 17:00:00,Rade Krunic,Chipped
511518,32,MissedShots,0.8619999694824219,0.355,0.13656200468540192,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18814,AC Milan,Atalanta,2,0,2023-02-26 19:45:00,Olivier Giroud,LayOff
511519,36,MissedShots,0.875999984741211,0.625,0.09861080348491669,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18814,AC Milan,Atalanta,2,0,2023-02-26 19:45:00,Brahim Diaz,Pass
511522,60,SavedShot,0.8490000152587891,0.705,0.04732289910316467,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18814,AC Milan,Atalanta,2,0,2023-02-26 19:45:00,Olivier Giroud,Chipped
514466,9,BlockedShot,0.7280000305175781,0.4779999923706055,0.017022300511598587,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18838,AC Milan,Salernitana,1,1,2023-03-13 19:45:00,Fikayo Tomori,BallRecovery
514470,22,MissedShots,0.909000015258789,0.645,0.06752060353755951,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18838,AC Milan,Salernitana,1,1,2023-03-13 19:45:00,,None
514473,36,BlockedShot,0.85,0.7030000305175781,0.03800119832158089,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18838,AC Milan,Salernitana,1,1,2023-03-13 19:45:00,Brahim Diaz,Pass
514477,41,BlockedShot,0.7380000305175781,0.710999984741211,0.015649499371647835,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18838,AC Milan,Salernitana,1,1,2023-03-13 19:45:00,Pierre Kalulu Kyatengwa,LayOff
514482,51,MissedShots,0.9019999694824219,0.5479999923706055,0.13415299355983734,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18838,AC Milan,Salernitana,1,1,2023-03-13 19:45:00,Ismael Bennacer,Rebound
515265,22,SavedShot,0.9030000305175782,0.6769999694824219,0.0580655001103878,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18851,Udinese,AC Milan,3,1,2023-03-18 19:45:00,Sandro Tonali,Pass
515267,39,SavedShot,0.789000015258789,0.73,0.019503800198435783,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18851,Udinese,AC Milan,3,1,2023-03-18 19:45:00,Sandro Tonali,Pass
515275,72,BlockedShot,0.7230000305175781,0.5629999923706055,0.013299900107085705,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18851,Udinese,AC Milan,3,1,2023-03-18 19:45:00,Brahim Diaz,Pass
517240,16,Goal,0.8719999694824219,0.435,0.35180899500846863,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Brahim Diaz,Throughball
517250,46,MissedShots,0.7169999694824218,0.6609999847412109,0.016659699380397797,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Sandro Tonali,Pass
517256,58,Goal,0.919000015258789,0.67,0.2714410126209259,Rafael Leão,a,7193,OpenPlay,2022,LeftFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Sandro Tonali,Pass
517675,72,MissedShots,0.8690000152587891,0.6190000152587891,0.02718289941549301,Rafael Leão,h,7193,SetPiece,2022,RightFoot,18867,AC Milan,Empoli,0,0,2023-04-07 19:00:00,Alessandro Florenzi,Cross
521660,39,Goal,0.9640000152587891,0.42900001525878906,0.3499957025051117,Rafael Leão,h,7193,FromCorner,2022,Head,18891,AC Milan,Lecce,2,0,2023-04-23 16:00:00,Sandro Tonali,Cross
521668,72,MissedShots,0.9530000305175781,0.6,0.3409518897533417,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18891,AC Milan,Lecce,2,0,2023-04-23 16:00:00,Ante Rebic,TakeOn
521670,74,Goal,0.9,0.664000015258789,0.07633467763662338,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18891,AC Milan,Lecce,2,0,2023-04-23 16:00:00,Brahim Diaz,None
522852,30,MissedShots,0.805,0.6840000152587891,0.024737900123000145,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18898,Roma,AC Milan,1,1,2023-04-29 16:00:00,,None
524101,80,MissedShots,0.8930000305175781,0.5879999923706055,0.3429516553878784,Rafael Leão,h,7193,FromCorner,2022,RightFoot,18907,AC Milan,Cremonese,1,1,2023-05-03 19:00:00,Junior Messias,Rebound
524445,7,SavedShot,0.955999984741211,0.5929999923706055,0.30228304862976074,Rafael Leão,h,7193,OpenPlay,2022,LeftFoot,18916,AC Milan,Lazio,2,0,2023-05-06 13:00:00,Olivier Giroud,TakeOn
527694,8,Goal,0.904000015258789,0.5729999923706055,0.39672955870628357,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18936,AC Milan,Sampdoria,5,1,2023-05-20 18:45:00,Brahim Diaz,Throughball
527695,13,BlockedShot,0.8030000305175782,0.715999984741211,0.01962745003402233,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18936,AC Milan,Sampdoria,5,1,2023-05-20 18:45:00,Davide Calabria,Cross
527704,46,BlockedShot,0.92,0.585999984741211,0.40359067916870117,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18936,AC Milan,Sampdoria,5,1,2023-05-20 18:45:00,Sandro Tonali,Foul
530277,77,MissedShots,0.8490000152587891,0.6719999694824219,0.06188829988241196,Rafael Leão,a,7193,OpenPlay,2022,RightFoot,18946,Juventus,AC Milan,0,1,2023-05-28 18:45:00,Theo Hernández,Pass
531163,5,BlockedShot,0.9,0.6659999847412109,0.07592455297708511,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18956,AC Milan,Verona,3,1,2023-06-04 19:00:00,Rade Krunic,Pass
531176,74,BlockedShot,0.914000015258789,0.5459999847412109,0.053830962628126144,Rafael Leão,h,7193,OpenPlay,2022,Head,18956,AC Milan,Verona,3,1,2023-06-04 19:00:00,,None
531179,84,Goal,0.745,0.47200000762939454,0.023723063990473747,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18956,AC Milan,Verona,3,1,2023-06-04 19:00:00,Fikayo Tomori,Pass
531181,91,Goal,0.9780000305175781,0.5259999847412109,0.979946494102478,Rafael Leão,h,7193,OpenPlay,2022,RightFoot,18956,AC Milan,Verona,3,1,2023-06-04 19:00:00,Alexis Saelemaekers,TakeOn
534191,28,BlockedShot,0.9530000305175781,0.6040000152587891,0.10395108908414841,Rafael Leão,a,7193,FromCorner,2023,RightFoot,22314,Bologna,AC Milan,0,2,2023-08-21 18:45:00,Ruben Loftus-Cheek,Rebound
534204,89,BlockedShot,0.9130000305175782,0.6759999847412109,0.26081833243370056,Rafael Leão,a,7193,OpenPlay,2023,LeftFoot,22314,Bologna,AC Milan,0,2,2023-08-21 18:45:00,Rade Krunic,Pass
535044,4,SavedShot,0.7919999694824219,0.75,0.01011014822870493,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22317,AC Milan,Torino,4,1,2023-08-26 18:45:00,Olivier Giroud,Chipped
535051,23,MissedShots,0.765,0.5690000152587891,0.023785781115293503,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22317,AC Milan,Torino,4,1,2023-08-26 18:45:00,,None
535841,27,BlockedShot,0.8490000152587891,0.7609999847412109,0.08790262788534164,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22326,Roma,AC Milan,1,2,2023-09-01 18:45:00,Malick Thiaw,Chipped
535844,47,Goal,0.925,0.5359999847412109,0.13607743382453918,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22326,Roma,AC Milan,1,2,2023-09-01 18:45:00,Davide Calabria,Cross
537783,56,Goal,0.9069999694824219,0.5940000152587891,0.3135691285133362,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22336,Inter,AC Milan,5,1,2023-09-16 16:00:00,Olivier Giroud,Throughball
538908,7,Goal,0.8690000152587891,0.56,0.2634730339050293,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22352,AC Milan,Verona,1,0,2023-09-23 13:00:00,Olivier Giroud,BallRecovery
538919,61,BlockedShot,0.8909999847412109,0.5479999923706055,0.15034544467926025,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22352,AC Milan,Verona,1,0,2023-09-23 13:00:00,Alessandro Florenzi,Pass
540246,91,BlockedShot,0.9059999847412109,0.23700000762939452,0.022575492039322853,Rafael Leão,a,7193,SetPiece,2023,RightFoot,22355,Cagliari,AC Milan,1,3,2023-09-27 16:30:00,,None
541403,32,SavedShot,0.8909999847412109,0.720999984741211,0.06707978993654251,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22373,AC Milan,Lazio,2,0,2023-09-30 16:00:00,Christian Pulisic,Pass
541418,80,BlockedShot,0.7519999694824219,0.505,0.04996361956000328,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22373,AC Milan,Lazio,2,0,2023-09-30 16:00:00,Tijjani Reijnders,TakeOn
542896,64,SavedShot,0.9269999694824219,0.57,0.05277511477470398,Rafael Leão,a,7193,OpenPlay,2023,Head,22378,Genoa,AC Milan,0,1,2023-10-07 18:45:00,Alessandro Florenzi,Aerial
544911,45,BlockedShot,0.875,0.675,0.05571821331977844,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22391,AC Milan,Juventus,0,1,2023-10-22 18:45:00,Olivier Giroud,Pass
544914,72,MissedShots,0.925,0.44599998474121094,0.05437816306948662,Rafael Leão,h,7193,SetPiece,2023,Head,22391,AC Milan,Juventus,0,1,2023-10-22 18:45:00,Rade Krunic,Aerial
546368,52,MissedShots,0.750999984741211,0.4540000152587891,0.0308153685182333,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22404,Napoli,AC Milan,2,2,2023-10-29 19:45:00,,Dispossessed
546377,66,SavedShot,0.7730000305175782,0.6609999847412109,0.01788761466741562,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22404,Napoli,AC Milan,2,2,2023-10-29 19:45:00,Yunus Musah,Pass
547099,31,MissedShots,0.8590000152587891,0.6669999694824219,0.04772401973605156,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22410,AC Milan,Udinese,0,1,2023-11-04 19:45:00,,None
547110,73,BlockedShot,0.8530000305175781,0.6120000076293945,0.04381341114640236,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22410,AC Milan,Udinese,0,1,2023-11-04 19:45:00,Davide Calabria,Cross
547111,78,BlockedShot,0.95,0.7030000305175781,0.052601370960474014,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22410,AC Milan,Udinese,0,1,2023-11-04 19:45:00,Malick Thiaw,TakeOn
547118,95,MissedShots,0.71,0.624000015258789,0.013980570249259472,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22410,AC Milan,Udinese,0,1,2023-11-04 19:45:00,Ruben Loftus-Cheek,Pass
554581,9,MissedShots,0.799000015258789,0.6509999847412109,0.0804789811372757,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22459,AC Milan,Monza,3,0,2023-12-17 11:30:00,,TakeOn
556015,1,BlockedShot,0.784000015258789,0.710999984741211,0.02076401747763157,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22473,Salernitana,AC Milan,2,2,2023-12-22 19:45:00,Olivier Giroud,Pass
556016,5,MissedShots,0.7280000305175781,0.5120000076293946,0.01822219043970108,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22473,Salernitana,AC Milan,2,2,2023-12-22 19:45:00,Tijjani Reijnders,Pass
556054,92,MissedShots,0.7580000305175781,0.5670000076293945,0.02434062398970127,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22473,Salernitana,AC Milan,2,2,2023-12-22 19:45:00,Mike Maignan,Pass
557058,24,BlockedShot,0.9290000152587891,0.6580000305175782,0.05841716751456261,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22481,AC Milan,Sassuolo,1,0,2023-12-30 17:00:00,Ismael Bennacer,Chipped
557060,31,MissedShots,0.9230000305175782,0.5640000152587891,0.10229978710412979,Rafael Leão,h,7193,OpenPlay,2023,Head,22481,AC Milan,Sassuolo,1,0,2023-12-30 17:00:00,Christian Pulisic,Cross
557071,53,BlockedShot,0.84,0.610999984741211,0.06600558757781982,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22481,AC Milan,Sassuolo,1,0,2023-12-30 17:00:00,Ruben Loftus-Cheek,Pass
557081,79,BlockedShot,0.92,0.634000015258789,0.10787978768348694,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22481,AC Milan,Sassuolo,1,0,2023-12-30 17:00:00,Tijjani Reijnders,Pass
557640,1,BlockedShot,0.8480000305175781,0.8140000152587891,0.01911148987710476,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22486,Empoli,AC Milan,0,3,2024-01-07 11:30:00,Tijjani Reijnders,Pass
557658,63,MissedShots,0.8819999694824219,0.7169999694824218,0.060652878135442734,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22486,Empoli,AC Milan,0,3,2024-01-07 11:30:00,Tijjani Reijnders,Pass
557664,73,BlockedShot,0.899000015258789,0.6359999847412109,0.09680917859077454,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22486,Empoli,AC Milan,0,3,2024-01-07 11:30:00,Alejandro Jiménez,Cross
559982,18,SavedShot,0.919000015258789,0.6659999847412109,0.10727526247501373,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22518,AC Milan,Bologna,2,2,2024-01-27 19:45:00,Ruben Loftus-Cheek,Pass
559997,49,MissedShots,0.7930000305175782,0.3390000152587891,0.02487368881702423,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22518,AC Milan,Bologna,2,2,2024-01-27 19:45:00,,None
560004,69,MissedShots,0.9109999847412109,0.5520000076293945,0.3360585570335388,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22518,AC Milan,Bologna,2,2,2024-01-27 19:45:00,Christian Pulisic,Cross
560006,80,MissedShots,0.879000015258789,0.605,0.05571326985955238,Rafael Leão,h,7193,FromCorner,2023,LeftFoot,22518,AC Milan,Bologna,2,2,2024-01-27 19:45:00,Theo Hernández,Pass
561328,26,BlockedShot,0.86,0.7240000152587891,0.03965900093317032,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22531,Frosinone,AC Milan,2,3,2024-02-03 17:00:00,Tijjani Reijnders,TakeOn
561332,59,BlockedShot,0.9590000152587891,0.639000015258789,0.11514731496572495,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22531,Frosinone,AC Milan,2,3,2024-02-03 17:00:00,Olivier Giroud,TakeOn
563245,27,SavedShot,0.7609999847412109,0.7330000305175781,0.020160997286438942,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22539,AC Milan,Napoli,1,0,2024-02-11 19:45:00,Ruben Loftus-Cheek,Pass
563252,52,MissedShots,0.7630000305175781,0.6869999694824219,0.02281465008854866,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22539,AC Milan,Napoli,1,0,2024-02-11 19:45:00,Matteo Gabbia,BallRecovery
563258,69,MissedShots,0.8719999694824219,0.6419999694824219,0.08686159551143646,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22539,AC Milan,Napoli,1,0,2024-02-11 19:45:00,Yunus Musah,Pass
565887,2,Goal,0.9230000305175782,0.74,0.04196614399552345,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22560,AC Milan,Atalanta,1,1,2024-02-25 19:45:00,Theo Hernández,TakeOn
565897,35,BlockedShot,0.7580000305175781,0.7630000305175781,0.014573471620678902,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22560,AC Milan,Atalanta,1,1,2024-02-25 19:45:00,,None
565910,79,SavedShot,0.9530000305175781,0.68,0.04973246902227402,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22560,AC Milan,Atalanta,1,1,2024-02-25 19:45:00,Theo Hernández,Chipped
566212,47,MissedShots,0.7,0.610999984741211,0.014232379384338856,Rafael Leão,a,7193,OpenPlay,2023,LeftFoot,22568,Lazio,AC Milan,0,1,2024-03-01 19:45:00,Ismael Bennacer,Pass
569860,67,BlockedShot,0.7819999694824219,0.5770000076293945,0.038593605160713196,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22588,Verona,AC Milan,1,3,2024-03-17 14:00:00,Tijjani Reijnders,Pass
569862,69,MissedShots,0.8540000152587891,0.5579999923706055,0.5468553900718689,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22588,Verona,AC Milan,1,3,2024-03-17 14:00:00,Olivier Giroud,Throughball
571007,11,MissedShots,0.8959999847412109,0.6769999694824219,0.19669121503829956,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22601,Fiorentina,AC Milan,1,2,2024-03-30 19:45:00,Tijjani Reijnders,TakeOn
571015,31,SavedShot,0.955,0.6630000305175782,0.2567899823188782,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22601,Fiorentina,AC Milan,1,2,2024-03-30 19:45:00,Tijjani Reijnders,Pass
571018,42,SavedShot,0.914000015258789,0.34599998474121096,0.06281115859746933,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22601,Fiorentina,AC Milan,1,2,2024-03-30 19:45:00,Samuel Chukwueze,Chipped
571022,52,Goal,0.9159999847412109,0.45299999237060545,0.8079273104667664,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22601,Fiorentina,AC Milan,1,2,2024-03-30 19:45:00,Tijjani Reijnders,TakeOn
572179,10,BlockedShot,0.875,0.715999984741211,0.05101478472352028,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22612,AC Milan,Lecce,3,0,2024-04-06 13:00:00,Samuel Chukwueze,Pass
572187,56,Goal,0.8809999847412109,0.5929999923706055,0.3930060863494873,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22612,AC Milan,Lecce,3,0,2024-04-06 13:00:00,Yacine Adli,Throughball
574225,12,BlockedShot,0.9409999847412109,0.6669999694824219,0.042912427335977554,Rafael Leão,a,7193,FromCorner,2023,RightFoot,22620,Sassuolo,AC Milan,3,3,2024-04-14 13:00:00,,OffsidePass
574229,19,Goal,0.8830000305175781,0.6379999923706055,0.0678277239203453,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22620,Sassuolo,AC Milan,3,3,2024-04-14 13:00:00,Yunus Musah,TakeOn
575916,28,MissedShots,0.775,0.66,0.023140965029597282,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22633,AC Milan,Inter,1,2,2024-04-22 18:45:00,Tijjani Reijnders,Pass
575915,28,SavedShot,0.89,0.624000015258789,0.4793343245983124,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22633,AC Milan,Inter,1,2,2024-04-22 18:45:00,Yunus Musah,Pass
576957,24,MissedShots,0.715,0.49900001525878906,0.03663968667387962,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22638,Juventus,AC Milan,0,0,2024-04-27 16:00:00,Christian Pulisic,Pass
576973,78,BlockedShot,0.86,0.6609999847412109,0.05068100243806839,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22638,Juventus,AC Milan,0,0,2024-04-27 16:00:00,Alessandro Florenzi,Pass
579095,18,BlockedShot,0.8059999847412109,0.61,0.03332975506782532,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22650,AC Milan,Genoa,3,3,2024-05-05 16:00:00,Christian Pulisic,Pass
579101,37,SavedShot,0.8569999694824219,0.519000015258789,0.06378031522035599,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22650,AC Milan,Genoa,3,3,2024-05-05 16:00:00,,BallRecovery
579104,38,BlockedShot,0.9680000305175781,0.395,0.09602264314889908,Rafael Leão,h,7193,FromCorner,2023,RightFoot,22650,AC Milan,Genoa,3,3,2024-05-05 16:00:00,,Rebound
579110,63,MissedShots,0.7080000305175781,0.385,0.015694452449679375,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22650,AC Milan,Genoa,3,3,2024-05-05 16:00:00,Tijjani Reijnders,Pass
580192,48,ShotOnPost,0.9580000305175781,0.5640000152587891,0.461677610874176,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22663,AC Milan,Cagliari,5,1,2024-05-11 18:45:00,Christian Pulisic,Cross
580207,80,SavedShot,0.8109999847412109,0.5329999923706055,0.06527334451675415,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22663,AC Milan,Cagliari,5,1,2024-05-11 18:45:00,Christian Pulisic,Pass
580208,82,Goal,0.970999984741211,0.5220000076293946,0.9791815876960754,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22663,AC Milan,Cagliari,5,1,2024-05-11 18:45:00,Ismael Bennacer,TakeOn
580209,84,SavedShot,0.9030000305175782,0.6669999694824219,0.2567567229270935,Rafael Leão,h,7193,OpenPlay,2023,LeftFoot,22663,AC Milan,Cagliari,5,1,2024-05-11 18:45:00,Tommaso Pobega,Pass
581843,86,SavedShot,0.8680000305175781,0.4829999923706055,0.2620925307273865,Rafael Leão,a,7193,OpenPlay,2023,RightFoot,22674,Torino,AC Milan,3,1,2024-05-18 18:45:00,Alessandro Florenzi,TakeOn
583338,2,SavedShot,0.915,0.6630000305175782,0.08376824110746384,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22682,AC Milan,Salernitana,3,3,2024-05-25 18:45:00,Olivier Giroud,Pass
583345,21,Goal,0.9719999694824218,0.5209999847412109,0.6944934725761414,Rafael Leão,h,7193,OpenPlay,2023,RightFoot,22682,AC Milan,Salernitana,3,3,2024-05-25 18:45:00,,None
