50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d03b7be4-99a5-4363-976f-c427243d5c9a,1447,,"[109.3, 40.3]",3750200,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filippo Inzaghi,15781.0,Center Forward,107,AC Milan,243,['eb95d7b5-b453-458f-a04d-d60391fcef3f'],28,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:28.449,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,Diving,Goal Conceded,d616ae84-5997-4d2c-ac25-1e4e87c38cfa,1448,,"[0.9, 39.3]",3750200,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,107,AC Milan,243,['afb3e917-b271-41a8-add7-88edca0f96c9'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:28.858,Goal Keeper,
,,,,,,,,,,,,,,,,0.750869,,,,,,,,,,,,,5a11f3b7-41ae-4c02-8e33-da23b6325b51,1449,,"[61.0, 40.1]",3750200,45,,True,,,-3.1049118,,Right Foot,,,"[39.2, 39.3]",,Ground Pass,21.814674,,,,Xabier Alonso Olano,20133.0,,,,,,Kick Off,1,From Kick Off,Steven Gerrard,19109.0,Center Attacking Midfield,108,Liverpool,24,['f71c7068-a94d-40ef-b1e8-08b3d0f91b87'],23,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:23.779,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71c7068-a94d-40ef-b1e8-08b3d0f91b87,1450,,"[39.2, 39.3]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Left Center Midfield,108,Liverpool,24,['5a11f3b7-41ae-4c02-8e33-da23b6325b51'],24,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:24.530,Ball Receipt*,
,,,,,,,,,,,,,,,,1.192579,,,,,,,,,,,,,f17fc17c-24b5-42d3-99fb-1e6a5cc087e4,1451,,"[40.1, 39.3]",3750200,45,,,,,-1.4697334,,Right Foot,,,"[43.7, 3.8]",,Ground Pass,35.682068,,,,John Arne Semundseth Riise,34386.0,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Left Center Midfield,108,Liverpool,24,['b89abac4-ad06-4bc1-9a17-38fe9f4d2cf7'],24,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:24.704,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b89abac4-ad06-4bc1-9a17-38fe9f4d2cf7,1452,,"[43.7, 3.8]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,John Arne Semundseth Riise,34386.0,Left Back,108,Liverpool,24,['f17fc17c-24b5-42d3-99fb-1e6a5cc087e4'],25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:25.897,Ball Receipt*,
,,,,"[48.1, 5.9]",,,,,,,,,,,,0.909052,,,,,,,,,,,,,71721582-e564-401f-a7b3-a935fe7252e9,1453,,"[43.7, 3.8]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,John Arne Semundseth Riise,34386.0,Left Back,108,Liverpool,24,"['98d09912-9632-408e-9b29-7514f2741698', 'b89abac4-ad06-4bc1-9a17-38fe9f4d2cf7']",25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:25.897,Carry,
,,,,,,,,,,,,,,,,3.101802,,,,,,,,,,,,,98d09912-9632-408e-9b29-7514f2741698,1454,,"[48.1, 5.9]",3750200,45,,,,,0.96748227,,Left Foot,,,"[85.1, 59.6]",,High Pass,65.212654,,Incomplete,,Dirk Kuijt,20195.0,,,True,,,,1,From Kick Off,John Arne Semundseth Riise,34386.0,Left Back,108,Liverpool,24,"['32c7c359-6149-4c5d-9d94-385fe7c0f0f8', '9c2ce636-f457-4079-8988-90c072f43eee']",26,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:26.806,Pass,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2ce636-f457-4079-8988-90c072f43eee,1455,,"[85.4, 59.0]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dirk Kuijt,20195.0,Center Forward,108,Liverpool,24,['98d09912-9632-408e-9b29-7514f2741698'],29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:29.907,Ball Receipt*,
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ff99e4fa-1d9a-42ce-9f12-fe071294dfb6,1456,,"[85.1, 59.6]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dirk Kuijt,20195.0,Center Forward,108,Liverpool,24,['32c7c359-6149-4c5d-9d94-385fe7c0f0f8'],29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:29.907,Duel,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,32c7c359-6149-4c5d-9d94-385fe7c0f0f8,1457,,"[35.0, 20.5]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marek Jankulovski,17961.0,Left Back,108,Liverpool,24,"['98d09912-9632-408e-9b29-7514f2741698', 'ff99e4fa-1d9a-42ce-9f12-fe071294dfb6']",29,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:29.907,Clearance,True
,,,,,,,,,,,,,,,,1.324927,,,,,,,,,,,,,6e67be07-44cb-402f-9710-cd8a8ef0ad4e,1458,,"[69.8, 47.4]",3750200,45,,,,True,0.7328151,,,,,"[72.8, 50.1]",,High Pass,4.036087,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Xabier Alonso Olano,20133.0,Left Center Midfield,108,Liverpool,24,"['89962c1c-06db-438d-bcd8-522eefdeb061', 'e2f05492-1cc4-4753-96b8-be5391c5aa05']",32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:32.058,Pass,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e2f05492-1cc4-4753-96b8-be5391c5aa05,1459,,"[50.3, 32.7]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Massimo Ambrosini,17607.0,Right Center Midfield,108,Liverpool,24,['6e67be07-44cb-402f-9710-cd8a8ef0ad4e'],32,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:32.058,Duel,True
,,,,,,,,,,,,,,,,1.932181,,,,,,,,,,,,,89962c1c-06db-438d-bcd8-522eefdeb061,1460,,"[47.3, 30.0]",3750200,45,,,,,1.9557537,,Other,,,"[42.6, 41.6]",,Low Pass,12.515989,,,,Andrea Pirlo,19849.0,,,,,,Recovery,1,Regular Play,Clarence Seedorf,15046.0,Left Attacking Midfield,109,AC Milan,243,"['6e67be07-44cb-402f-9710-cd8a8ef0ad4e', 'dc0c5506-bbfd-4e27-9b64-3837e134fd4f']",33,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:33.382,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0c5506-bbfd-4e27-9b64-3837e134fd4f,1461,,"[42.6, 41.6]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,109,AC Milan,243,['89962c1c-06db-438d-bcd8-522eefdeb061'],35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:35.315,Ball Receipt*,
,,,,"[42.8, 39.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,7181e96a-6345-4b70-9ca9-14dd7b1ad52a,1462,,"[42.6, 41.6]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,109,AC Milan,243,"['08e2392d-dde4-4c92-99f3-19a85d62e646', 'dc0c5506-bbfd-4e27-9b64-3837e134fd4f']",35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:35.315,Carry,
,,,,,,,,,,,,,,,,1.348208,,,,,,,,,,,,,08e2392d-dde4-4c92-99f3-19a85d62e646,1463,,"[42.8, 39.5]",3750200,45,,,,,-2.1139016,,Left Foot,,,"[32.9, 23.1]",,Ground Pass,19.156462,,,,Paolo Maldini,15116.0,,,,,,,1,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,109,AC Milan,243,['7973882b-06be-4e12-9074-0b0655312555'],35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:35.395,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7973882b-06be-4e12-9074-0b0655312555,1464,,"[32.9, 23.1]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paolo Maldini,15116.0,Left Center Back,109,AC Milan,243,['08e2392d-dde4-4c92-99f3-19a85d62e646'],36,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:36.743,Ball Receipt*,
,,,,"[29.0, 22.5]",,,,,,,,,,,,1.31427,,,,,,,,,,,,,38bba704-3f2e-4153-ac79-7e61932e2ae1,1465,,"[32.9, 23.1]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paolo Maldini,15116.0,Left Center Back,109,AC Milan,243,"['3f5505ca-5749-4b7f-be63-54fced2d09eb', '7973882b-06be-4e12-9074-0b0655312555', 'c29db2fc-1080-4725-87f8-d07858c86c6d']",36,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:36.743,Carry,True
,,,,,,,,,,True,,,,,,0.654298,,,,,,,,,,,,,3f5505ca-5749-4b7f-be63-54fced2d09eb,1466,,"[84.7, 57.9]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dirk Kuijt,20195.0,Center Forward,109,AC Milan,243,"['38bba704-3f2e-4153-ac79-7e61932e2ae1', 'c29db2fc-1080-4725-87f8-d07858c86c6d']",37,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:37.577,Pressure,
,,,,,,,,,,,,,,,,0.95175,,,,,,,,,,,,,c29db2fc-1080-4725-87f8-d07858c86c6d,1467,,"[29.0, 22.5]",3750200,45,,,,,-1.2711552,,Right Foot,,,"[32.8, 10.2]",,Ground Pass,12.873616,,,,Marek Jankulovski,17961.0,,,,,,,1,Regular Play,Paolo Maldini,15116.0,Left Center Back,109,AC Milan,243,"['3f5505ca-5749-4b7f-be63-54fced2d09eb', '5f92898d-2df1-4c87-97ef-0cbef44009e1']",38,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:38.057,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f92898d-2df1-4c87-97ef-0cbef44009e1,1468,,"[32.8, 10.2]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Jankulovski,17961.0,Left Back,109,AC Milan,243,['c29db2fc-1080-4725-87f8-d07858c86c6d'],39,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:39.009,Ball Receipt*,
,,,,"[32.8, 10.2]",,,,,,,,,,,,0.003203,,,,,,,,,,,,,4f96018c-e34d-4978-874c-49414e6d64f0,1469,,"[32.8, 10.2]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Jankulovski,17961.0,Left Back,109,AC Milan,243,"['5f92898d-2df1-4c87-97ef-0cbef44009e1', '79594de5-d201-4305-a930-4197f02c4bfd']",39,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:39.009,Carry,
,,,,,,,,,,,,,,,,2.114179,,,,,,,,,,,,,79594de5-d201-4305-a930-4197f02c4bfd,1470,,"[32.8, 10.2]",3750200,45,,,,,0.6769149,,Right Foot,,,"[66.4, 37.2]",,Low Pass,43.10406,,Incomplete,,,,,,,,,,1,Regular Play,Marek Jankulovski,17961.0,Left Back,109,AC Milan,243,['21a13db0-906e-4b75-80c5-45aeaeb3fa1f'],39,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:39.012,Pass,
,,,,,,,,,,,,,,,,1.623002,,,,,,,,,,,,,21a13db0-906e-4b75-80c5-45aeaeb3fa1f,1471,,"[53.7, 42.9]",3750200,45,,,,,0.65634835,,Left Foot,,,"[83.3, 65.7]",,High Pass,37.363083,,Unknown,,,,,,,,,Recovery,1,Regular Play,Daniel Munthe Agger,20197.0,Left Center Back,109,AC Milan,243,['79594de5-d201-4305-a930-4197f02c4bfd'],41,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:41.126,Pass,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,576a2652-7517-4a75-b6c8-a431c8783ab1,1472,,"[82.9, 65.1]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dirk Kuijt,20195.0,Center Forward,109,AC Milan,243,['477d9e69-9d4d-4f06-8367-9601479c3f8d'],42,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:42.966,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,477d9e69-9d4d-4f06-8367-9601479c3f8d,1473,,"[37.2, 15.0]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Jankulovski,17961.0,Left Back,109,AC Milan,243,['576a2652-7517-4a75-b6c8-a431c8783ab1'],42,,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:42.966,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f16c3ed-144f-4a35-a014-a803ac3313f6,1474,,,3750200,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,109,AC Milan,243,['b2545d96-36df-4a7f-84b4-a0d095e70c71'],2,,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:02.071,Half End,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b2545d96-36df-4a7f-84b4-a0d095e70c71,1475,,,3750200,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,109,AC Milan,243,['2f16c3ed-144f-4a35-a014-a803ac3313f6'],2,,,,,,,,,,,,,,,,,,,AC Milan,243,00:46:02.071,Half End,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f68fb0a-4826-454f-a156-dafa849063c8,1476,,,3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,109,AC Milan,243,['3ad0a64e-7db2-4dd9-8bd9-64d2161460f0'],0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ad0a64e-7db2-4dd9-8bd9-64d2161460f0,1477,,,3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,109,AC Milan,243,['2f68fb0a-4826-454f-a156-dafa849063c8'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.572714,,,,,,,,,,,,,5a7d28df-8208-4e77-991a-e87ee807a049,1478,,"[61.0, 40.1]",3750200,45,,,,,1.3932002,,Left Foot,,,"[61.7, 44.0]",,Ground Pass,3.9623225,,,,Filippo Inzaghi,15781.0,,,,,,Kick Off,2,From Kick Off,Ricardo Izecson dos Santos Leite,26712.0,Right Attacking Midfield,110,AC Milan,243,['e3fa46ec-353c-48b4-9598-4fb6991d665f'],0,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.987,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3fa46ec-353c-48b4-9598-4fb6991d665f,1479,,"[61.7, 44.0]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Filippo Inzaghi,15781.0,Center Forward,110,AC Milan,243,['5a7d28df-8208-4e77-991a-e87ee807a049'],1,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.560,Ball Receipt*,
,,,,,,,,,,,,,,,,1.274833,,,,,,,,,,,,,69ca20ab-5de0-48be-a767-5a5387e71c10,1480,,"[61.9, 43.8]",3750200,45,,,,,-2.7837753,,Right Foot,,,"[50.4, 39.5]",,Ground Pass,12.277622,,,,Andrea Pirlo,19849.0,,,,,,,2,From Kick Off,Filippo Inzaghi,15781.0,Center Forward,110,AC Milan,243,['27fdd056-5d44-4b2c-a165-38c70898fe8a'],1,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.560,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27fdd056-5d44-4b2c-a165-38c70898fe8a,1481,,"[50.4, 39.5]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Pirlo,19849.0,Center Defensive Midfield,110,AC Milan,243,['69ca20ab-5de0-48be-a767-5a5387e71c10'],2,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:02.835,Ball Receipt*,
,,,,"[50.4, 39.5]",,,,,,,,,,,,0.161252,,,,,,,,,,,,,da728f3d-027d-47d1-9513-9353a08a334a,1482,,"[50.4, 39.5]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Pirlo,19849.0,Center Defensive Midfield,110,AC Milan,243,"['27fdd056-5d44-4b2c-a165-38c70898fe8a', '37451168-94df-4ef1-9b38-618892fce585']",2,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:02.835,Carry,
,,,,,,,,,,,,,,,,1.864154,,,,,,,,,,,,,37451168-94df-4ef1-9b38-618892fce585,1483,,"[50.4, 39.5]",3750200,45,,,,,-1.88352,,Right Foot,,,"[40.7, 9.5]",,Ground Pass,31.529192,,,,Marek Jankulovski,17961.0,,,,,,,2,From Kick Off,Andrea Pirlo,19849.0,Center Defensive Midfield,110,AC Milan,243,['60b3c44a-9c2d-44fa-912c-5016280a7b4c'],2,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:02.996,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b3c44a-9c2d-44fa-912c-5016280a7b4c,1484,,"[40.7, 9.5]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marek Jankulovski,17961.0,Left Back,110,AC Milan,243,['37451168-94df-4ef1-9b38-618892fce585'],4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:04.860,Ball Receipt*,
,,,,"[42.0, 10.3]",,,,,,,,,,,,1.29431,,,,,,,,,,,,,dc56753c-d97c-41e6-aaed-b82c4a8ead56,1485,,"[40.7, 9.5]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marek Jankulovski,17961.0,Left Back,110,AC Milan,243,"['144e5be5-ea12-4cd7-a774-8ebd1432614c', '44ff949f-1616-4b74-a32b-f86b1796e01f', '60b3c44a-9c2d-44fa-912c-5016280a7b4c']",4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:04.860,Carry,True
,,,,,,,,,,,,,,,,0.75737,,,,,,,,,,,,,144e5be5-ea12-4cd7-a774-8ebd1432614c,1486,,"[77.1, 65.7]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dirk Kuijt,20195.0,Center Forward,110,AC Milan,243,"['44ff949f-1616-4b74-a32b-f86b1796e01f', 'dc56753c-d97c-41e6-aaed-b82c4a8ead56']",5,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:05.523,Pressure,
,,,,,,,,,,,,,,,,2.570737,,,,,,,,,,,,,44ff949f-1616-4b74-a32b-f86b1796e01f,1487,,"[42.0, 10.3]",3750200,45,,,,,0.17770633,,Left Foot,,,"[87.1, 18.4]",,High Pass,45.82161,,Incomplete,,Ricardo Izecson dos Santos Leite,26712.0,,,,,,,2,From Kick Off,Marek Jankulovski,17961.0,Left Back,110,AC Milan,243,"['144e5be5-ea12-4cd7-a774-8ebd1432614c', '61c15499-a3b3-4b8d-81a7-ce36de65ec03', '9576e87b-3c22-4412-a51a-b91b5ef7578f']",6,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:06.155,Pass,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9576e87b-3c22-4412-a51a-b91b5ef7578f,1488,,"[86.1, 15.8]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Izecson dos Santos Leite,26712.0,Right Attacking Midfield,110,AC Milan,243,['44ff949f-1616-4b74-a32b-f86b1796e01f'],8,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:08.725,Ball Receipt*,
,,,,,,,,,,,,,,,,2.730564,,,,,,,,,,,,,61c15499-a3b3-4b8d-81a7-ce36de65ec03,1489,,"[33.0, 61.7]",3750200,45,,,,,-1.545712,,Head,,,"[33.7, 33.8]",,Low Pass,27.90878,,,,John Arne Semundseth Riise,34386.0,,,,,,Recovery,2,Regular Play,Jamie Carragher,34388.0,Right Center Back,111,Liverpool,24,"['44ff949f-1616-4b74-a32b-f86b1796e01f', 'ef86f77d-e483-410b-9a84-eaa5e7989390']",8,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:08.725,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef86f77d-e483-410b-9a84-eaa5e7989390,1490,,"[33.7, 33.8]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Back,111,Liverpool,24,['61c15499-a3b3-4b8d-81a7-ce36de65ec03'],11,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:11.456,Ball Receipt*,
,,,,,,,,,,,,,,,,1.452668,,,,,,,,,,,,,9c766576-1b5e-4970-a0dc-8d70a2ea0517,1491,,"[33.7, 33.8]",3750200,45,,,,,-0.75943,,Left Foot,,,"[49.5, 18.8]",,Ground Pass,21.786234,,,,Boudewijn Zenden,17793.0,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Back,111,Liverpool,24,['ddf0b97d-bd2c-4d6f-929c-a52bea63ea72'],11,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:11.456,Pass,
,,,,,,,,,,True,,,,,,1.455303,,,,,,,,,,,,,069ce744-4bcf-4240-bb39-d95f7a5ad23f,1492,,"[64.2, 58.7]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Gennaro Gattuso,20142.0,Left Center Midfield,111,Liverpool,24,"['6300c9ec-ee18-453b-8084-29070a7a9d07', 'ddf0b97d-bd2c-4d6f-929c-a52bea63ea72']",12,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:12.516,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf0b97d-bd2c-4d6f-929c-a52bea63ea72,1493,,"[49.5, 18.8]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Left Wing,111,Liverpool,24,"['069ce744-4bcf-4240-bb39-d95f7a5ad23f', '9c766576-1b5e-4970-a0dc-8d70a2ea0517']",12,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:12.909,Ball Receipt*,True
,,,,"[53.9, 21.4]",,,,,,,,,,,,1.297406,,,,,,,,,,,,,6300c9ec-ee18-453b-8084-29070a7a9d07,1494,,"[49.5, 18.8]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Left Wing,111,Liverpool,24,"['069ce744-4bcf-4240-bb39-d95f7a5ad23f', '255428cd-9731-47ec-9e86-0ced677dad15', '9539ef91-b981-49ca-bd7e-53afeba9ff6c', 'ddf0b97d-bd2c-4d6f-929c-a52bea63ea72']",12,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:12.909,Carry,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9539ef91-b981-49ca-bd7e-53afeba9ff6c,1495,,"[66.2, 58.7]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Gennaro Gattuso,20142.0,Left Center Midfield,111,Liverpool,24,"['255428cd-9731-47ec-9e86-0ced677dad15', '6300c9ec-ee18-453b-8084-29070a7a9d07']",14,,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:14.206,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,255428cd-9731-47ec-9e86-0ced677dad15,1496,,"[53.9, 21.4]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Left Wing,111,Liverpool,24,['9539ef91-b981-49ca-bd7e-53afeba9ff6c'],14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:14.206,Foul Won,True
,,,,,,,,,,,,,,,,1.871392,,,,,,,,,,,,,fe431a41-4199-49ca-9c7b-0890987595d1,1497,,"[61.4, 26.3]",3750200,45,,,,,1.7496552,,Right Foot,,,"[55.0, 61.7]",,Low Pass,35.97388,,,,Steve Finnan,34392.0,,,,,,Free Kick,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Midfield,112,Liverpool,24,['fec8fd59-7a9e-4ba0-908a-f76fe68b1882'],25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:25.531,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fec8fd59-7a9e-4ba0-908a-f76fe68b1882,1498,,"[55.0, 61.7]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steve Finnan,34392.0,Right Back,112,Liverpool,24,['fe431a41-4199-49ca-9c7b-0890987595d1'],27,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:27.403,Ball Receipt*,
,,,,"[55.6, 64.3]",,,,,,,,,,,,0.846103,,,,,,,,,,,,,87c42f7a-fad9-4f7a-bdf9-ecdd1be9f7b9,1499,,"[55.0, 61.7]",3750200,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steve Finnan,34392.0,Right Back,112,Liverpool,24,"['0700d1bd-5173-42fa-b07b-af7f9ad953a4', 'fec8fd59-7a9e-4ba0-908a-f76fe68b1882']",27,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:27.403,Carry,
,,,,,,,,,,,,,,,,1.193091,,,,,,,,,,,,,0700d1bd-5173-42fa-b07b-af7f9ad953a4,1500,,"[55.6, 64.3]",3750200,45,,,,,0.91705227,,Right Foot,,,"[65.1, 76.7]",,Ground Pass,15.620819,,,,Jermaine Pennant,26649.0,,,,,,,2,From Free Kick,Steve Finnan,34392.0,Right Back,112,Liverpool,24,['4168969c-4cbb-4bf5-8d64-41c0a6adb9dc'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:28.249,Pass,
